"","","exprtTATwistRas - expras"
"Epfl51zUdB1RJc4I6o","NM_153527","0.0103571019851287"
"rn6gNCNQX4gTtN74Kg","NM_027077","-0.216122957117109"
"ikTqhIIi6CiU2F7uB4","NM_024271","-0.231233700946148"
"0gdCF7eeijFeRuuhOg","NM_001083618","-0.248997419772415"
"3F2oCwjSwqQJ.oLWR0","NM_027061","-0.48347685269973"
"3kJSg9JElKVOEFEn0U","NM_025491","-0.360824157666555"
"QKnnHuDOUKHh6lydoE","NM_029662","0.252619887466905"
"BiVrnuNrleNfg9khbc","NM_144953","-0.312622331763118"
"xqFNysTeFSiTR4k.gQ","NM_029601","0.110356508720471"
"caMLUoBSzNtLuJkjok","NM_027963","0.795149423285771"
"Nn6o0qO4XvNf7_X6Kc","NM_029331","-0.45057596101081"
"ZPkiDG4eNf4zJUM_pQ","NM_029331","-0.195409703890272"
"lnSiHeiJvXd47RUpLA","NM_029331","0.327797616041963"
"r.efd1KLSn5R1J6lrs","NM_183161","-0.0836419841748706"
"ZqlRNAcQQjT.dQil5g","NM_025496","-0.542796113793869"
"6kkndhTRBcwlKo36no","NM_025619","-0.193914661187634"
"lpJUg1JSEKSHW98oj4","NM_175240","-0.0280327052917979"
"rraVHRNAg7oxunv6rU","NM_026443","-0.16362199272086"
"ogUKYie7iXoobuXm.Q","NM_183266","-0.2485237673449"
"Q0L.vtLPgjReSV8COk","NM_027405","-0.275540122694697"
"QdXp875Ae8cDReVQ9Q","NM_029801","0.0249315064096116"
"Z4Igh4gYQkWrrvmWOg","NM_026411","-0.327148767962882"
"6VT6o1EtQ2gVUn9x94","NM_001017441","-0.33560457957938"
"HUlAlY4r675ECDolyA","NM_001017407","-0.278346806432312"
"iX3InXi1ntPHRQMVO0","NM_172615","0.336601340744229"
"EyBCU5SIPxIQFeiElE","NM_029602","-0.224038867347961"
"HeUkninISUH6H86lPU","NM_145355","0.332484407263509"
"QlFROhChDqBOwpZMV4","NM_145355","-0.0298544020004208"
"iQTOXoRJQo57TSXu6U","NM_145355","-0.347249413062521"
"fp0uH0EXl77ns7s110","NM_145355","-0.648950713654425"
"iodIZQjqgtPZQ.Tuwg","NM_025854","-0.231616820689661"
"E4SA2qDWC2iWyWp4iQ","NM_025854","-0.07638341971888"
"cm.oFHrI4XBH2T6iHI","NM_027078","-0.113005116022311"
"EH6JqzUOKIL4F7loLE","NM_025498","0.0835083219416806"
"ciVCAC4Nqesp_DeUeU","NM_029339","-0.350205655578803"
"6S3EsXkAqnyiUToa6k","NM_001034037","0.142140252353239"
"ce6uEJnP0XsJYHGi54","NM_030179","1.23638083006623"
"04QV3gr9evoqElUiRI","NM_139139","-0.145831409248587"
"Z7JPp.50jkDoLuFG4U","NM_197990","0.509228928433"
"Hk08Lfe2KvhytCrDqU","NM_183254","0.376020328848398"
"W_M1Q_4IHyZVTkmVfk","NM_029335","0.25063346774066"
"6XofzgIuj5094gnl2Q","XM_130129","0.979062525023925"
"uZIQofyAk2yW7pcfyU","NM_029604","0.407886309839388"
"61W4KK4R5JqdJ7E_MQ","NM_027081","0.335028696949074"
"T4TVSKt_iTUjoCqQZE","NM_029338","0.468328195271349"
"oZ34XzuRzJQhxtQFEQ","NM_182745","-0.71295805132176"
"0T4RI7sfTTTjhhp_gk","NM_029341","0.963397880478592"
"fqE3NefqUVa1_REH_E","NM_025856","0.420391494529675"
"TKlIuEkVBoxUKQiFd8","NM_001080781","-0.27148139134083"
"QFgDnHBOqApqCpwqSw","NM_183282","-0.382660938478072"
"6p4c8c47gXuOoFWTAk","NM_183112","-0.265438659840272"
"o0iLEQb3oEDp1OmrAo","NM_001033148","-0.0462806108648488"
"W5QHMI42LqVlqCeY54","NM_025503","0.409027604505495"
"9G1I0uVGVoU3eV6F2c","NM_023790","-0.221503262699416"
"3menqknYgi.vItf_1E","NM_027103","0.258734838398371"
"3k3NSJJeRLN3TUScig","NM_028170","-0.497012421845735"
"B_xJOaIJ5GrX6kpL74","NM_025969","-0.555438226065517"
"QgaN73R7hXQ931IO9I","NM_025969","-0.143234663286261"
"TSX_I6qeYiSCMEsQXI","NM_025969","-0.205979191058353"
"0kKBrE5ILoIgVKi6Us","NM_025969","-0.40564623569931"
"xUn5AUR6cTQL4ei2LI","NM_028494","-0.610440232440776"
"TUrBJT50lfeglR_VKg","NM_028484","-0.108108222843144"
"lVcVXSt7rH6.8Dh6_o","NM_026091","-0.289215926982903"
"QpeaoHSQaffzUoUjZ0","NM_028505","0.211964618788803"
"9b9LR_VD_XN31OqYVk","NM_028842","-0.0592969390187488"
"ZILup4hutO4.qId5uQ","NM_173431","-0.250302085611456"
"f1xJdrMCxVyL8RChr0","NM_028527","0.0354181454302385"
"3CCAtWKKtNR.tLoiEM","NM_028527","-0.0139738808780585"
"upC5OfgVz7jibQvrog","NM_028521","-0.179613342574326"
"B9LujLu1B3uj1B9GOg","XR_033330","-0.358923529433401"
"3SefIK_X.0VL8Rzc8o","NM_028538","-0.499050133054992"
"fboUt3XtcI1P0xN7EU","NM_026097","-0.418987559728405"
"ikHpLvfCHKEJIvl6Tk","NM_026097","-0.389453129801236"
"Eel6KIF7sI.k6HRU_E","NM_026097","-0.744929949137623"
"c5H6.p34vLpUuBE5fs","NM_024261","-0.0918690505159621"
"uOeC1WUS47UjiVJtLc","NM_024261","-0.0983495337026312"
"lbeief3D83sfQfZYro","NM_028540","-0.811371373116601"
"9Snm7hJKCSXdc70ioM","NR_003618","0.235809783687513"
"rlyG8B9dwq65EV9TxU","NM_175244","0.60425821542632"
"rikuf.cfx7InvotHgc","NM_028543","-0.153156484074989"
"Z5_npcifEy9eX_XUCI","NM_028543","-0.29671539859662"
"ft2lTP63xdAcwKDhCI","NM_173441","-0.551815452858185"
"ElhON_SJFglNJo9Ws4","NM_028849","-0.24128846471392"
"x9EimuglASunSSgmiE","NM_001033765","0.0499401159149251"
"Eqp3pN5SCP38AO7ezk","NM_028554","-0.794067612231751"
"ZCqE3nIhEp.gvvJEa4","NM_026626","-0.0700386210266757"
"ucflQByWjQfReTQ5Sg","NM_029674","-0.241565676230427"
"BWCd5jnyLlF560DpMk","NM_001033185","0.0271357128961585"
"HdeO0Sel0rne.5f3gU","NM_138581","0.363926329354443"
"TuHSS0xbREh7ZXda78","NM_133685","-0.229007145512167"
"0EgCelueqN_u3qIspI","NM_183181","-0.237985436762005"
"cp0UGek5_K.cfsAIKk","NM_029682","-0.623928747349451"
"KAnhUDsedJL3JQitEA","NM_053216","-0.208057161875734"
"TVoEncjtBeCQMBQZEs","NM_001040399","0.242710453228265"
"0n66jle_gI6MMWp6Hk","NM_029843","-0.19951040048353"
"9.m_KEkWG0u50_KFFk","NM_026865","-0.142291258026047"
"Zo65ffQcfr_TQjUSIU","NM_026865","0.498784221068417"
"EVJ1DtccnqonDQE5zw","NM_026627","-0.82364172115107"
"lSQoVYhygij9LpKKCk","NM_001033980","0.0738279360727025"
"6u0SZUpLoAoo1ovQl8","NM_029687","-0.217580755681997"
"Q_6j948_fyt6ka7RJk","NM_029687","-0.108500102155964"
"lgpyR7.xXLrO0Xod3U","NM_021437","0.186159884044663"
"6R1eizSl.12zcecfk4","NM_027961","0.270572008104963"
"QPD_JHQCQo4D8NE9AQ","NM_029697","-0.551181232516524"
"9371KBLMwvSr55jQ6c","NM_001081218","0.0301467970598059"
"xUpHuHP0q_LTpIB_Rw","NM_025443","-0.380443787094798"
"6OCEQjii3k6DVSeF6Q","NM_025308","3.90744578939023"
"3F6Cl7UuOOCIbcSM8c","XM_904433","-0.258795784428121"
"uyV1dCIeXyFFehGjp4","NM_172701","0.370739582322891"
"QjhzqZdepT5q.1Em38","NM_172701","-0.451871871314428"
"Qf8IKigjjWtXlRThbU","NM_001082532","0.162091990335199"
"lrWGwvO7cKfpInkSek","NM_133998","0.0682009000072412"
"okqdlX3ReIQJu73Tug","NM_133998","-0.44885340852583"
"Bre9egBHEtftT3S_FQ","NM_026929","-0.143198336087595"
"lS_gehugeuXijjqklI","NM_026938","0.29084329528826"
"fzwkqNphoBlK62qe4w","NM_025463","0.191216130056617"
"KSUSVCQQCCMAnVShsk","NM_025463","0.383143686204836"
"xoFKOiOH9X5qDIPPVE","NM_026192","0.62878956927233"
"HGXl7mEnu5nH0JLtU4","NM_026832","0.581490972127636"
"Z8TTkwqSJnS7tUnpXo","NM_025462","-0.341215099119403"
"fdGUO1.fUYEjPO0.zU","NM_023056","0.717345612932206"
"cqPhJChuC4LTqQSguc","NM_026939","0.832280814934572"
"xrNvUUL57jpu3Udooc","NM_197989","-0.0721283867793634"
"ZeepdOinvaUhJ5gJqU","NM_197989","-0.0818170582325957"
"lp_XiiSCCEOnhZBehQ","NM_025455","-0.0401329669945607"
"6nok72ojkogvpSHkfQ","NM_025455","-0.151757352938692"
"flSwBVEk6nO.cSj_xE","NM_026931","0.253632158975895"
"ZhCjgt.R.9Dv8mJT34","NM_025456","0.465481748644562"
"TR13vdcq_LR4urfn8A","NM_028048","1.04132355512063"
"3bt0aorqoyOU7q2uz8","NM_194348","0.692391321334224"
"TVX1OH7iPjaoqLT7Qk","NM_026928","0.0558217754555557"
"Nc3nvTev1PwpTDXNeo","NM_016777","0.219522778172047"
"Ql1P3N_BIyXnerz3rk","NM_133706","0.00148042704077689"
"x9Stdyniy4sspYX6kk","NM_026940","-0.0771695567843071"
"KTMxMe67XC58qnv7As","NM_025459","-0.719279225299022"
"xj7L.MMEfUHnrperzo","NM_026933","0.0269067275435511"
"fq6IFC.1E7pn3EHOUo","XM_001479337","0.207765994618871"
"0Lqhd5eXS29IIgl5vQ","NM_021502","0.228498114388371"
"xSux5wVcelSS0aXdeg","NM_001083916","0.027684514059608"
"EieUkbRftBO3HEoEfE","NM_026944","-0.440364203477717"
"f6hI_uop4pEr.kdSvk","NM_183251","0.323580799970941"
"THQpKh45PpTooE6fXo","NM_025461","-0.0707502230345964"
"69IUiowc.tHCkBdeJU","NM_025464","-0.287819419893256"
"i_qAKL.qf7zUEgglpU","NM_025464","0.13893559304524"
"BiAQCcxFuDlgi5nklc","NM_026947","-0.452220187464135"
"rI5Hr3_x9Ig4qx9AFc","NM_145449","-0.429898123800102"
"HriunSSqCE70tCkFF4","NM_178619","0.318174421548171"
"Zqen5fp._C3fvwmVLU","NM_026982","0.221229961705966"
"NkvXqFIWA4ve_ACIAk","NM_025468","0.229684037274961"
"NgKfggqMR7qq45DjR0","NM_025470","-0.160154605493489"
"BnAyfel3igdIenrSeU","NM_025471","-0.54753319039986"
"ELqHB559fSui7zzKdY","NM_025471","-0.0279068628853132"
"rU.k6L9wb.Iuj7l.kk","NM_025471","-0.243268467141171"
"TpIiXoSf3d0lPvRVH4","NM_133716","-0.00126467005246056"
"co3pe4cghQVcYoDuic","NM_133716","0.0116241774236094"
"fBYpqCRJqSFdBHarQs","NM_133716","-0.533133718559027"
"900eggU3_uzuhe2Wnk","NM_026977","-0.0811867465517011"
"Hftep35LYl_.HWq6wU","NM_026981","0.1524297643951"
"Bb0J0CJAp.kaJ0BN44","NM_026958","-0.221367380722935"
"9m.tIAPX6FmkmLieIg","NM_026958","-0.562684475166774"
"3U3uig9F.COtTQen00","NM_025467","-2.72733819421552"
"3ckb.XzKNXtOmztcxU","NM_026976","0.276928011032155"
"lfeQl4OiQ3pfC5ULJ4","NM_025473","-0.08375714074824"
"ixOV6U1KYIVWVLoiAE","NM_026975","-0.179611275745271"
"ZpCh4NXk6.797XoB7g","NM_026193","-0.255475998168913"
"ck_CguNae5Su64XlvI","NM_025604","0.04187645009638"
"ENeHlM_ceeaiejGiqc","NM_026431","0.314963389489271"
"ityTjeTpew3_BR.bF0","NM_001081229","-0.014923903206828"
"idcnpHiD3Gq0Ugu5ek","NM_199056","-0.0120421009966805"
"3QVCQoqIS7q4kq4kpM","NM_029640","0.465492247680732"
"Qdf2vP6ft.15FdB4uk","NM_025558","0.483321529133436"
"QNSzsXt1VJSSftFSnQ","NM_199027","-0.165768621862968"
"fl8oKaR0tFLp6kj_zM","NM_001033352","0.316744696033721"
"x6CTQzHsCiQ1ytfHsU","NM_026435","-0.22546872405083"
"WuNTJSiiSj9NHqN_hM","NM_027218","-0.365265718755326"
"E1eId60nnuP3N8ddJE","NM_027218","-0.641266146372297"
"3V4tM30ItIxCAU_F5E","NM_027218","-0.641904213769891"
"lje5XeS.rXdVJukMX8","NM_025559","0.0442087463022354"
"QE4n5Q_GW_7e_dSKDQ","NM_138668","0.116129202691619"
"96NGkuj6tz4LEjrHAU","NM_138668","0.143644473961576"
"ZQU.Ug7qRVLjraqKrM","NM_138668","-0.0221712186976042"
"utJb0Dh0hBK13u3Buo","NM_026327","-0.140145377953454"
"rEpVB6Ko3FYBV69EeA","NM_133717","0.13670319166693"
"HXVFB55OLp5XB7s6sg","NM_025560","0.291830982715529"
"TruBBUhefQ5ejlU_cU","NM_001003405","-0.710518628223678"
"cenVNHyiXrUBUewDgk","NM_030209","0.0312979228010422"
"WUkRQQ5.fUneouL3A4","NM_026436","-0.147080464088321"
"9eFlAj.BUiAzll9HKM","NM_026437","-0.208382040172428"
"9ksCg.pRNNKEe88l3c","NM_026437","0.21059546039592"
"6ClF.fSzL5Ik9AXxSg","NM_026437","-0.0765854382574709"
"cfUjX9rkP0ie5SOchE","NM_028077","-0.101235113771894"
"Wb1FAJcT6fpPVGxcII","NM_026433","1.50593997285624"
"EqbdQkixQlel1eidQg","NM_030749","0.294837658968476"
"Wx980VR6UgL0yniSH4","NM_026280","0.283531511111843"
"ZW9XUoTq.54JUT0Sfs","NM_178051","-0.302755843489631"
"TOKrn__6vf6ilcdTXA","NM_178051","-0.183868760808457"
"Nb1SK55_N_e9HvBHsk","NM_178051","-0.48568311206035"
"WVIAXToRfSgee5L.HU","NM_026325","0.531768461624431"
"HriYUSlBSCaNFHXxOE","NM_027231","-0.356087795716265"
"xVAtOoDe7vNSLn0rCU","NM_025911","-0.354833915248415"
"fUt9Eth4A9cp396H9E","NM_174987","0.457309493577528"
"TOEoRKlSIrVoeXkjng","NM_024440","-0.53774013569914"
"N66dEFN7BCF45Xfeu0","NM_001033151","-0.0509714693417234"
"NX3uaZXUxHqfUiXrRY","NM_025960","0.125436786939435"
"9Eko7JdULVdPvXe_24","NM_026342","0.528893033509057"
"orXv6FKU5XLy7kb3kU","NM_024249","-0.295362912370408"
"HR13LU9GO.7BR.cFP8","NM_029361","-0.801928804002706"
"NZF6Cu7VEjTZv30SQA","NM_026194","-0.253716190440556"
"Eh6kqIo1tCY4PIQoEE","NM_026194","0.0538930205222883"
"leOXkJGZkSner78fAk","NM_001013022","1.09961501276085"
"QuXFGy4Nc43EIdiVZI","NM_001013022","0.684585417850314"
"lXpUiIIn8tQXnkfejc","NM_027222","0.31074844477501"
"0ciCIHkp4Ggurg26nU","NM_025909","-0.156717631634487"
"HyTI.6jLPO0hvnx3jc","NM_134133","0.67238813597934"
"Qt7XZ__gp.596cxHnI","NM_027236","-0.207552560015072"
"fJ1Eqvjnt.el3spHBE","NM_029645","-0.157996860154016"
"HV0boJ7vN33ix1KXCU","NM_029646","0.473484573727919"
"B4S7Hriv8oolN4V_G0","NM_028070","0.0304794553565184"
"xSjngcnHq39K6Jw6Eo","NM_029357","0.397597654265248"
"foSsDK.ohIKkSmjuog","NM_029357","0.0321308356940069"
"EN6BX9_BQqVHkddx6U","NM_178623","-0.170163306303508"
"lnpISq79K_1QoJIdRE","NM_178623","0.0615889433353605"
"9rjeesrelu5o4gCQ14","NM_178623","0.0822527696745095"
"llSgqHaXf5Lv8RXqwQ","NM_145512","0.149369231537895"
"0XqRHV6iwBQPQOWuug","NM_145512","-0.0210026909949654"
"uX905No54pnqCbJXTA","NM_027242","0.288953588677671"
"03FiF64t5K5WKJKx4E","NM_027242","0.28894134293499"
"0rgkHAkWzCUkKZEiec","NM_025912","0.534664535693405"
"iu9JdPrcR9CPCUP4Oo","NM_025564","-0.100020432666819"
"uUkIH5Ioj9RJzdQF7o","XM_976559","-0.072234016835063"
"0KSXU2dJ3RUCSyWRR4","NM_029362","0.111083576369211"
"KUcqL.Ezy7vgq0bQUw","NM_025563","-0.0804549739908405"
"cL7auqlQseaKRbVK.c","NM_175152","-0.0853657057632313"
"TuCOp9tOr5kurOmlqk","NM_025946","-0.396253799274239"
"c1XpYZRp64UpXR7XJE","NM_025946","-0.483311209701649"
"W8zFCgEcQM4.U53Ex8","NM_026333","-0.672485584501024"
"coceTs8wQQehGH1C9U","NM_023220","-0.244797462956866"
"urF_xHzx7dLb5_i2wo","NM_023220","-0.253408764267013"
"WUuGHjiSPsQSw8bofE","NM_023220","-0.129461512684841"
"NVOlNHB51g1EI4Ibac","NM_027360","-0.439530920109613"
"xAkJyo56Ivp1OvCBHI","NM_001025573","-0.480496734207446"
"cuz4O3it7fnSqdBUqk","NM_027251","-0.129210199625532"
"xDgpIynnXoROPqCpCc","NM_025929","-0.563092335413979"
"uZ00oLVt8aCUvNHwVI","NM_026442","-0.768748979487208"
"BXW.SFoXz7T_rigulg","NM_025933","0.122449997475023"
"frICn3Q4oKy_X3DzI4","NM_028236","-0.404391389466783"
"foSJNpUrrh4DnvcCKw","NM_028079","-0.164662940642179"
"xOKsEM8fSPSnpulFBU","NM_026198","0.222341904091016"
"rqQCUpTsw3JJ0zzfVc","NM_146133","0.529407321514848"
"Nks7e3XFF.sx_r.M6E","NM_028097","-0.371794603484158"
"xlE5.fbP7i3dTsPkSo","NM_024251","-0.0125941695848582"
"E_t8j_iEiGrjd_L6KU","NM_027250","-0.14376081685057"
"ZkQoBQhG4l75SgR9R0","NM_027249","-0.592712783127164"
"9A10MSBHpUOFTsQDLo","XM_131083","-0.264442205039664"
"6oXShSI9SfXqDMp9j4","NM_133839","-0.686562362815138"
"ln2700k41781g05Up4","NM_025917","-0.151754604265189"
"K9wjpkpoKJc02Vnphs","NM_025917","0.0199342572350858"
"Qp7lEX_0d95jjojvA8","NM_026465","-0.271214399257882"
"lS6h4cxMXfy7ve4Z50","NM_024464","-0.672935472554459"
"3pJSpbck1ICYd9O3Q8","NM_001077631","0.0237122938750272"
"in3rs1QrET.yHsFEM4","NM_175153","-0.353331273252842"
"lQdX5UMeup7gSXCoXY","NM_177157","-0.0586574970909286"
"Z2jWieOSReql1CILt8","NM_177157","-0.122446746515308"
"oCVCDSiEq64KK0eIK0","NM_183278","0.833082965146804"
"To0X0O6vFE6BFGH1Us","NM_027299","-0.201870012566491"
"3R1EZbp42SF9fQBV7M","NM_145124","0.405277882063352"
"3mHSeQ8eBDycSNKmlU","NM_028201","-0.692928242999272"
"ojjuhv3icuiFPktElY","NM_001039533","-0.172778112154628"
"0qHxHHCC0KDuQSVUHs","NM_172919","-0.161415607358396"
"TYGXKNSDJWCCAdogCs","NM_025617","-0.12087038661389"
"QyEnWCXdIHVt53f53E","NM_025617","0.0184092678459233"
"9von140BQIAXL55fEI","NM_025617","-0.14972374505186"
"NSVKgiOotSAaoKrtf8","NM_023712","0.388354688487016"
"c0TU1WilMIKCXdQhXk","NM_028211","-0.17897834534544"
"H9E1NVopTCCgl3UIV4","NM_028211","-0.375890668469438"
"lo.kskim4LJde9Uka0","NM_001013012","-0.406714848794712"
"cgTpJPevAP7efP1CwE","NM_183259","-0.27685349572854"
"ER3SuN7ni_JDhOP.50","NM_020000","0.173530575330268"
"0_SqXSjxZK9I5SudQE","NM_020000","-0.286250079981636"
"fClK.etdp3a5Lu5JKc","NM_197998","0.125720005904036"
"fMrp4JTj1dTvx3Wvro","NM_197999","1.04492683766488"
"HXNEqup7tIFE51d00k","NM_197999","-0.2468293404139"
"NEp5EqKSiI5EqobCNA","NM_001033529","-0.375681439494187"
"Ql4LjSdWndzLwt88aQ","NM_027309","0.960605628798784"
"oifeb7n_uZEbXkTWFc","NM_145216","0.229065323785703"
"WrlClCgIO2orh4goks","NM_178397","-0.263663099917357"
"BStsuBA.CNxcAkEqSg","NM_025958","-0.468898884660709"
"3wBQxudRhB1XAuRKpI","NM_144544","-0.482088530643044"
"fvd6HhK413wF_3uvFY","XM_001481028","0.0986894442662614"
"fhYtEoAkocCgcS3tBU","NM_133728","-0.490326016549931"
"ikocCgcS3tBX3YH6D8","NM_133728","-0.208154498901319"
"K8Vwnjd8vyi8.q.4R4","NM_133722","0.89696422717399"
"rd4Pc6y7CxLdLueMT4","NM_029814","0.0509370149503976"
"uQKsIaWJ4nkvEATa6k","NM_020518","1.48684849015028"
"coo5BZ16r.4kJ9ziJY","NM_020518","2.43424933485699"
"EvXnQo_oVCt1EkxQNU","NM_145977","-0.193429975743737"
"Bn5P_UK3RhHicIjAVA","NM_027338","-0.572794420399552"
"TqeLhOpIvxNZNdwHqQ","NM_025620","-0.577758622295781"
"6Yqbj36Aj.1_UhzNzw","NM_001024136","0.579476633614368"
"f0dKCLqf56NfdIIt3M","NM_029813","-0.28130649571988"
"ltIf6_4A0.Xvfr.qy0","NM_175391","-0.021448684069485"
"HR.jvSAfRXvfIXtdwY","NM_028798","-2.35158951704824"
"BrJ6oHArSDafVUolAY","NM_175148","-0.472780909515095"
"9oV.yNV4LOnS0f0bVQ","NM_026414","-0.60344922816713"
"rtdOzU2XnlLUN3kEqE","NM_001081961","-0.704856602410518"
"WiPuJeKl6yBkkwMBKk","NM_175106","-0.413103570042059"
"NulKKP0_r9.eHl91Ho","NM_027977","-0.00443329431989881"
"iI17F_M34if_MHl6us","NM_001018079","-1.96137661273953"
"xihyJQfFerhSkE1e6Q","NM_181649","0.217710662600311"
"WVK9edDlAu_ehNKJJY","NM_026415","-0.464043116452826"
"ETjoIRRd5TlezViJ5E","NM_029607","0.49980876411019"
"BpDuuinfPlcFB4w7n8","NM_026318","-0.0297457445112865"
"iiqJu1Eid7l5177e3s","NM_027980","0.685596510271223"
"HW7T_iJyQBwOO07ZOI","NM_027093","0.21942917116721"
"o9_gSAJXnkWIRDnpJ4","NM_027093","-0.109874195469342"
"iQLp77N6qArT3dyOHU","NM_175145","0.127683795171254"
"xonqrdobnqc7AVo3nA","NM_175145","0.0794796303808782"
"Zp_gcbo53tDTOt0Qu4","NM_025510","0.290912468578814"
"xpGFloiDUCwIhe5qh8","NM_025504","0.319638073305601"
"HZ_XooR30eM5BWdceE","NM_172398","-0.0205772019458923"
"u1f4Fv3kkFOll9uGdc","NM_172398","-0.230297118743069"
"xcWST4CUY_VcR7wJK4","NM_183281","-1.03667502920559"
"3NKAGJeZKKFWKFyGnU","NM_027310","-0.0629314803190413"
"9iBHU7nYg3Mdzp08o0","NM_025511","0.277775768819728"
"E_eW94XqHqUffS9cOU","NM_026452","0.238245754581696"
"WJQTwE4mOOE0d.Vl3g","NM_026189","-0.11721010168287"
"6QlPn_nTROOAdeKKAE","NM_001039562","-0.08538769766378"
"rLuj9Qnu6l91zSqX8I","NM_025506","1.02735379107969"
"TVFjU1P4yWBKxJRiEE","NM_172411","-0.488106881985969"
"x3IBLq55.nWr16vVHU","NM_025857","-0.0358150653862985"
"c2cevCCoDyoLae6vlI","NM_025857","0.074643660717598"
"ia7pDqIegSCUgjopF8","NM_146068","-0.0891775405374666"
"TCfOrp.CTe1W09JZXU","NM_023197","-0.702692815475787"
"Wd4pWArfcT4Wg5dQtw","NM_023197","-0.600210330942319"
"i2n23u914v306Ui704","NM_025509","-0.110897561908184"
"otc48BdM87UgxMl8eg","NM_025512","0.092756014129721"
"Bl1Mg4OA1aunVfWPbU","NM_027115","0.0191167052313626"
"QXaM9wvu4mI9_fHf6U","NM_025861","-0.18651691628928"
"0QKCe.3QJ1ntR6wyKA","NM_027123","-0.00989666370760034"
"TSgOSd10B4Kc7xSAkQ","NM_027122","-0.375675052607004"
"H95dIfqnOi6fq57hec","NM_027122","-0.188676983288265"
"NOufeXSH6pzoun6ue4","NM_027122","-0.015367266780971"
"H4kfqprnUqrutKCeLg","NM_025519","-0.147184606092233"
"ZvqjKuQF.i8hLsOTnk","NM_027990","0.0790084788024572"
"645eBEvdXwlKcjR6sU","NM_025521","0.758516077617818"
"fl9Lo3QzgXkpRvgTTo","XR_033637","-0.164856749577907"
"91C_XziuoV.Hp4_amE","NM_028839","0.676901510073758"
"QqJQS1TtdeCHeKj3P0","NM_029809","0.24007902859446"
"TsOUVfVC10CLRZHoQI","NM_027983","0.0250658621210951"
"BgCe0dAXp_MyC1813g","NM_025515","0.0977774652199201"
"6iDKKxUJdeXt8Ky9zI","NM_181397","0.0591649414633082"
"6pJ75UD_Xgw8FN3xzU","NM_181588","-0.204038260546792"
"r0YqtJyUERJdcKl5SE","NM_023516","-0.34149992247468"
"l6Fws33vr8U_Ld9XiI","NM_023516","-0.0655994574313699"
"0RCi9qVzR9Bten.W5A","NM_027127","0.264493915930526"
"9EQovalc0fQbXp.1uQ","NM_027127","0.456178767966716"
"HlCug._gs3rQV4qELY","NM_027127","-0.00415955057530049"
"f.dZVKvUoTLeKQjoq4","NM_024460","-0.17144452431568"
"xYiFS7speeeBEkQ0rg","NM_173743","-0.536358704643859"
"W7BfoSy4og33oKeeHU","NM_025518","0.0102480541479339"
"WAI.15O0FekIHKVU5c","NM_183256","0.162872192365711"
"Hkn37Z8Ve5fH86Hf5U","NM_023784","-0.937971429776975"
"0VM17VFCKL_3HRUh_I","NM_175249","-0.322759212356978"
"6kVSCGWOo3D5Tx8jtU","NM_025525","-0.0604518154141669"
"iuW_PEXjVu9f0nRu7U","NM_025526","0.12783946759432"
"3VgLeBDoKWSUliouEw","NM_027134","-0.443615900711444"
"BC3gQ6ClklJYqLhM5U","NM_027134","-0.51771320478378"
"KSBdAZJASFCi_6Sat0","XM_127591","0.355517929380648"
"BgIeoeCqOOmEvdOuKU","NM_175107","0.0400600134156539"
"0U99HWV3X_MTH9gOsA","NM_175149","-0.347334785899109"
"cuSqEgV3lTcXRTQ7Qo","NM_177845","-0.515924484422495"
"91v.EXMVQBYIgGd9oA","NM_025865","-0.134782542844023"
"HK3dUe99EA7UEl6IzU","NM_001042672","-0.408251320509626"
"oj7E78e8LX5N65yuKg","NM_001042671","-0.291501928739782"
"rgipcTz0kF2AO8hShI","NM_029723","-0.492126887097063"
"oekqiLggWILOwfiiV4","NM_001037143","-0.441533740256561"
"QVkhhCEgneOHiDpxFA","NM_024210","0.294616077943031"
"HN5AagoohViiCpuhac","NM_024210","-0.380651287798967"
"ulVAK8H3vXjOs4Tbd4","NM_026417","-0.387934597973862"
"EusMgH4.DrexQtXPc4","NM_173187","-0.284080493579684"
"KUvpBNK5TnpQ7v0iAg","NM_173187","-0.295682152612142"
"urJ0ir7153Tx3dS4V4","NM_173187","-0.260486554868044"
"0LkiSqj3mvXzuU5Vbs","NM_027129","-0.14212824048653"
"uXCd4S2PaOugyIOwrU","NM_027992","-0.286424428568241"
"BV1audHF6h3eY7Ewz8","NM_026760","0.0642152055698197"
"c0hOiK4V4S4JYyTIS4","NM_133714","-0.228811449126596"
"Zb9fuB7B4gCSdErep0","NM_133714","-0.425266486839595"
"ulckfTnQOCCJBUpXOo","NM_133714","-0.255684806199824"
"TeSpiXbR955eh9Jeig","NM_001002267","-0.0800014369420392"
"EkvyJMnPMHkS6S6uMg","NM_025964","-0.346546143935165"
"uGKdQpSJ4mgLquvQLc","NM_026509","-0.762244110202922"
"QoSRBdehWfveOMWMBY","NM_025966","0.444263108246375"
"uijqIi_nu5TvSOzro4","NM_178618","-0.254921855539555"
"fteMXt9ebvTf4nVPt0","XM_001471758","-0.295028796624189"
"TrXyjro8d6edIqgRJE","NM_172417","-0.70121819464587"
"Bv3rf0_gIEA65.XtOk","NM_025634","-0.676049135763394"
"csf7j9k57Hup687wWA","NM_025531","-0.659298191851004"
"oUA7NnzKLohFUlYXcU","NM_172428","-0.0373484668349597"
"0dQCB6u4HROunKCkiY","NM_024246","0.0987450042066325"
